Symbol	GSM3446059	GSM3446060	GSM3446061	GSM3446062	GSM3446063	GSM3446064	GSM3446065	GSM3446066	GSM3446067	GSM3446068	GSM3446069	GSM3446070
lnc-C5orf52-1	-2.93123159688251	-1.53419741540028	-1.45589174528782	-1.72860710836689	-1.85415366707101	-0.987158034903648	-1.83393089256798	-2.66340264856905	-2.45621770537475	-2.13530213452449	-3.02570362068048	-2.72330741774712
lnc-C6orf70-4	-2.7804292510114	-1.3586675248943	-2.57336450369386	-2.80555965052804	-1.69457378745939	-0.82221915746125	-3.06812498222895	-2.66130768908511	-2.85044439255728	-2.30736268754549	-3.15723668255764	-2.81443956250703
lnc-C9orf104-1	-2.65962930510388	-1.2462249112474	-2.46048056246843	-2.69356675442089	-1.57402197635088	-0.748338608068874	-2.86953506542971	-2.59356315124426	-2.65143352981159	-2.93756052109287	-2.34783963634352	-2.60645249745037
lnc-CALCOCO2-6	-2.76150363744367	-1.37036882041222	-2.56708201696404	-2.80187766217743	-1.53008150636549	-0.818300449029371	-3.0194908669761	-3.13860438950868	-2.80262278299877	-2.57437753033291	-2.31558167385902	-2.75340295967534
lnc-CAPSL-1	-2.84315435558281	-1.43300139271737	-2.64871472045954	-2.8861895136843	-1.76865846989942	-0.899184071216727	-2.98730867191542	-3.21998196141172	-2.87472583420538	-2.22650900813105	-3.08777431953009	-2.85473012663747
lnc-CCDC53-2	-2.71191478399236	-1.30616904270487	-2.52119186357857	-2.62343370455082	-1.62652864045544	-0.781970180092647	-2.92142710798703	-3.04871360239669	-2.71892111596284	-2.32785530211118	-3.0141853898499	-2.31784244671449
lnc-CCDC90A-1	-2.6674612321303	-1.25349221332976	-2.46513261113577	-2.69708877761512	-1.58053603465806	-0.757880681771562	-2.87563378729021	-2.44503439508786	-2.40765712804418	-3.09655613982934	-2.95164340986647	-2.60503425079097
lnc-CCDC90B-1	1.39817490390496	2.85378467639965	2.02327651874901	1.78162995448241	2.83314205975084	2.43154866486682	1.30266296528017	1.31814510083578	1.97921876700434	0.923392166890382	1.55834111600272	2.06244993969485
lnc-CDH3-1	-2.72494981861176	-1.31289589546353	-2.52358959620374	-2.70966758836811	-1.62670580807849	-0.765947527720306	-2.91796122722733	-2.71111281110823	-2.09680695547516	-3.1477532528043	-3.00338939462379	-2.67579938964878
lnc-CDH8-1	-2.87436455943038	-1.56465194484642	-2.76811847271013	-2.99962373547979	-1.88725539368185	-1.01528053921202	-3.222806540017	-3.3357534642695	-3.00002798693331	-2.74097941013901	-2.80981037245151	-2.71708960872195
lnc-CDYL-3	-2.95045514907933	-1.55327351913558	-2.07401607020348	-2.93059854833552	-1.87200525652086	-0.6435934641612	-2.73525041046203	-3.32420009118304	-2.99191969069332	-2.70857048642715	-2.24335317701291	-2.94796375489618
lnc-CEBPB-4	-2.30674874899198	-1.07330958807294	-1.96164368657771	-2.18466436015169	-1.22810920446447	-0.319284049487444	-1.79924639040786	-2.79532029792056	-2.36093233968641	-2.16424614955833	-2.45792655986019	-2.66851000052893
lnc-CHPF2-1	-2.89641017046883	-1.48563711764331	-1.75711424034883	-2.55418650530807	-1.06141468215414	-0.955930644079083	-2.67769064188222	-2.86500624979954	-2.93363079459284	-2.48336301380729	-2.80208448470837	-1.76659968187837
lnc-CITED2-4	-2.74743302859531	-1.35698379939621	-2.55568938068951	-2.79630405692181	-1.65317300528313	-0.809768016332322	-2.68094786982717	-3.16213501765821	-2.82790228075464	-3.25013800929179	-2.99937221009263	-1.98276511743082
lnc-CMPK2-12	-2.65815553283634	-1.24549024547426	-2.46070964486887	-2.6951989730121	-1.56938731776622	-0.741582919545404	-2.19478005461799	-2.97992290282223	-2.64574369562184	-3.08640597047607	-2.60753263963867	-2.60453137731822
lnc-COX10-6	-2.44271210900047	-1.16485128519478	-2.38663867221978	-2.73543404186317	-1.66759247844538	-0.814657897018386	-2.72506041292204	-3.02816074867093	-2.74256880690974	-3.22193883610122	-2.84787767824972	-2.26479227861086
lnc-CPO-1	-2.40611895133996	-1.05153023105386	-2.03444240810906	-2.56743083077131	-1.49116062027592	-0.69691243664825	-2.9177124227843	-2.70944488422073	-2.41079009258542	-2.75400585030751	-2.6196370146068	-2.36222243920247
lnc-CPPED1-3	-2.8125567065306	-1.42201556805412	-2.62390473127918	-2.86105093736808	-1.73077116296459	-0.83102480782244	-2.65420000337984	-2.74669348479997	-2.76583421735525	-2.98430910706384	-2.87198186038589	-2.47006735476649
lnc-CUL2-1	-2.7751247672853	-1.28443471957691	-2.01740834625152	-2.52784517006951	-1.69550160589038	-0.81678157935011	-2.71917089746598	-2.90938091043672	-2.678751505501	-3.27186542559123	-2.7979650235587	-2.72886739820032
lnc-CYTH4-1	-2.62724892506058	-1.11724763259468	-2.27266870420875	-2.00317935950357	-1.29938747392246	-0.691647488660207	-2.28759234799124	-2.71717348195553	-2.56756655182883	-2.31630335960978	-2.54372921179	-2.37025261635724
lnc-DAPK2-1	-2.62058036297195	-1.20310235327839	-2.41347859855951	-2.63903748381219	-1.54383181292367	-0.667685201568795	-2.62309988163317	-3.06228472528908	-2.7281834261398	-3.16846309681541	-2.23257480991251	-2.14087829268392
lnc-DHRS7B-1	-2.57943286896977	-1.50709605384049	-1.86888838013352	-2.94203028739499	-1.54626559287505	-0.949744444189682	-2.38530701739888	-2.45236602575438	-2.86860098044348	-3.36823504791358	-2.93034382620605	-2.07564323638318
lnc-DHX37-8	-2.83950279022246	-1.44915171913776	-2.64580073535405	-2.89223472013321	-1.75117673980941	-0.900347658278591	-3.11340959729808	-2.6297667846898	-2.32407140949975	-3.32833313761769	-3.19218744904126	-2.85544240099328
lnc-DISP2-2	-1.63352678868494	-1.32845150600776	-1.99917849151426	-2.01691509089889	-1.64779730622942	-0.766130588657536	-2.31552733364899	-2.69711635900532	-2.71392601996479	-1.68702652345102	-2.91181772345331	-1.45386851660334
lnc-DMRTA1-6	-2.69566006681325	-1.10778754690767	-2.13990753907779	-2.55944243344001	-1.62661750010858	-0.702051833564809	-2.90326290685912	-2.7109541484789	-2.16672104188401	-3.10950588022383	-2.20107986039885	-2.64290206113246
lnc-DOCK4-1	-1.37849597175559	-1.43166292145776	-1.55148561102852	-1.45078685451675	-1.76810581958745	-0.894482316046822	-3.11982773068741	-2.18252902485666	-1.05588225864588	-1.92697952341072	-2.83599020897937	-1.97199832035991
lnc-DTHD1-2	-1.0348241724514	-1.29622847954943	-2.49139859694996	-2.54395627531251	-1.59082601338135	-0.722847636793943	-1.95565599187758	-2.59567565834447	-1.77194689492252	-3.07969035296805	-2.63009942769047	-2.6063789594545
lnc-DUSP1-1	-2.2056511685405	-0.801538000734039	-1.97269500699031	-2.48466494300144	-1.32517735795481	-0.841824269521438	-2.31260120721089	-2.79164376184929	-1.53740599021009	-2.83364901994918	-2.94563327104917	-2.10296307265404
lnc-DUSP4-2	-2.95817638776474	-1.55237380998578	-2.75466836726799	-2.98404643965683	-1.87095687027393	-1.00224833246303	-3.20344583185374	-3.31517810163801	-2.90370535047033	-2.79528048386814	-2.65042666628113	-2.92854510069332
lnc-EFR3B-4	-1.60216534676446	-1.26086792459538	-2.30836830356577	-2.6678940458037	-1.59720380030665	-0.726579055654391	-2.25766680534992	-2.96067316943405	-2.74561580031256	-1.5455332827883	-2.61014011761474	-2.71310900027702
lnc-EIF2AK3-1	-2.21565913548589	-0.0497952207446263	-1.41202107115477	-1.82857444943878	-1.25236633516477	-0.797565834353389	-2.3175069623908	-2.15013582832445	-1.50819490082345	-2.7757432525428	-2.16096792044921	-1.56342368332401
lnc-EPDR1-1	-2.72538076147523	-1.13881960651578	-2.53373700076491	-2.09194314610548	-1.29314688554807	-0.786637831511332	-2.90875332042334	-2.25778969729792	-2.33942462181831	-2.97332179475845	-2.21899764764076	-2.75329108517481
lnc-ESR2-1	-2.73661398696178	-1.31704453064973	-2.336289746814	-2.46966659757859	-1.64217075421388	-0.671465944445017	-2.96422737589388	-2.6107359693884	-2.47264266087335	-3.18854918642038	-2.86403590981559	-2.70609691500817
lnc-EXTL3-1	-2.66523374404531	-1.25109461846555	-2.46351606044178	-2.69561763670965	-1.58054400594404	-0.755640360168652	-2.87865042589469	-2.99153798190583	-2.65702958338756	-2.84946914454569	-2.95699679349186	-1.98816563407397
lnc-FAM168A-1	-2.53565964384827	-1.30186674583627	-2.49747618039209	-2.69750306817281	-1.56361215205681	-0.750739531360449	-1.1058498537698	-1.21011090397521	-0.694813990916845	-1.4475165867159	-1.30861196910876	-0.687238517143319
lnc-FAM190B-1	-2.62747696956596	-1.20917834299663	-2.41489912843237	-2.64315478272254	-1.53843822528272	-0.65965600761143	-2.30377689290551	-2.78642290276237	-2.70924144034602	-3.15905639772224	-2.64038753394488	-2.33505800703793
lnc-FAM84B-1	-2.77673540385261	-1.36747000825658	-2.57269089700126	-2.82737785469191	-1.68040211679294	-0.815275138485099	-2.65669708125424	-3.11713658311521	-2.57736014061647	-3.21578308731515	-2.61668557202901	-2.74082663251487
lnc-FAS-1	-2.65922789459221	-1.26597801079428	-1.40243360082194	-1.90762734098214	-1.5555541095629	-0.71532581015534	-2.12143260262536	-1.6321479134483	-2.72828899070334	-2.8801526948379	-2.15405190462607	-2.49663297113909
lnc-FBXO15-5	-2.71175891990568	-1.30492352165013	-2.20232205643517	-2.75164997717118	-1.61866510399885	-0.769669856432167	-2.95428933266084	-3.08352253561404	-2.73928008176788	-3.06616002398754	-2.55797278146142	-2.70816960823096
lnc-FCRL3-1	-2.80041968349865	-1.39280405125158	-2.60703376932869	-2.83365983671923	-1.70575951905813	-0.840720571916806	-2.99574329361471	-3.11150123631755	-2.77776203276481	-3.20404600720628	-3.07141792035135	-2.00124538953336
lnc-FKBP3-1	-2.73340613289013	-1.32502311734968	-2.53188498700762	-2.7717663165081	-1.64358223926694	-0.556413946180884	-2.94525494297438	-3.063374539662	-2.72828595233302	-2.64489638275444	-3.02261994903313	-2.68325442066309
lnc-FOXD4L6-3	-2.63647471942576	-1.21805000480347	-1.98383859019187	-1.50664349589419	-1.54817729055565	-0.670929387811493	-2.75275070733446	-2.35065048687293	-1.70351989278425	-3.15750305945158	-2.02439830591933	-2.19815311629512
lnc-FSIP1-3	-2.72209503465256	-1.32858597609738	-2.53589365845423	-2.766263886251	-1.63032264819852	-0.752114389519208	-2.9044468002079	-3.01560299516854	-2.08040882534788	-3.10702564272282	-2.97660114617323	-2.63906972569209
lnc-FTCD-1	-2.96010236501457	-1.56124678955884	-2.76353317574518	-2.99927799219137	-1.88086167046815	-1.01092743701346	-2.39360072358985	-3.33176788151137	-2.99836686103379	-3.42641608686498	-2.93405916629645	-2.95327777549306
lnc-GAS2-1	-2.75680576299531	-1.2761396181574	-2.54051426485586	-2.74082135484947	-1.38377846264829	-0.784715443675049	-2.84634758733846	-2.59938966251462	-2.8151277817394	-3.25867114607707	-2.54471688530699	-2.77525152836331
lnc-GAS6-4	-2.82375990197837	-1.42419391762508	-2.63373318008644	-2.52996544438368	-1.7447801722608	-0.888023292208675	-2.42603197423477	-2.79164839327633	-2.85460328340588	-3.28789125910969	-3.0666578042814	-2.43619607735734
lnc-GAS6-5	-2.93653570150366	-1.52607123220648	-2.7286741042531	-2.95568978276785	-1.84267306939279	-0.978004124780533	-3.17399268796135	-3.28497941007988	-2.35633824192354	-2.96752776659723	-3.23897654759041	-2.89466164431512
lnc-GATA3-1	-2.28019740299072	-1.06322992873037	-2.61365922545479	-2.39354173321911	-1.50237817077883	-0.870426689865652	-2.52451466897458	-2.7929891878857	-2.8130942501742	-2.78995697694679	-2.69618754149994	-2.21530225993528
lnc-GATAD1-2	0.435651559291588	1.61751824573318	0.851738102477063	0.685703440037772	1.21619707282211	1.45074202379402	0.240475742142556	0.515135958113564	1.08028245601725	-0.191445527310894	0.644505211196621	0.800099093023893
lnc-GPR26-3	-2.44460276386283	-1.08521165902664	-2.08325059893631	-2.7730910723965	-1.22725717857454	-0.78845145788169	-2.28637954016524	-2.95714663701918	-2.2655048372554	-3.04571454349924	-3.00507990686582	-2.47287813332457
lnc-GPR65-1	-2.66451688234572	-0.241959430756221	-1.54322481449573	-1.94009626580825	-0.902629075395662	0.833765830059635	-2.21743451121046	-2.3176998204832	-1.84101943223568	-2.75757060483166	-2.49688903266111	-1.83178289102573
lnc-GRSF1-1	-2.89905274083238	-1.36844159435112	-2.69559830375739	-2.43325644230151	-1.80462081287063	-0.943758564891318	-2.63117069106743	-2.82153460973346	-2.90001017859836	-3.32360120893147	-2.75341626993275	-2.43406721537931
lnc-GYPE-1	-2.29908449723512	-1.56045140087541	-2.76452304940769	-2.99543623737702	-1.52546583945326	-1.01212498623156	-2.62574868185008	-3.33450193523629	-2.50680836695263	-2.69343436965219	-2.79910555851487	-2.95045618127105
lnc-HPS3-3	-2.69381698067083	-1.32015509061549	-2.51299366695674	-2.59607240998488	-1.62354768879946	-0.701374213983458	-2.90693381268374	-3.00264358171806	-2.07266096582999	-3.11259821237227	-2.58050099676399	-2.56673891175908
lnc-ICOSLG-5	-2.55120082959272	-1.30445695104244	-1.94711168461014	-2.74126003086577	-1.63255597240831	-0.766311890648316	-2.93948312074437	-1.89216067594585	-2.78487307488389	-2.17887402732356	-2.03464214527977	-2.74260416986599
lnc-ID1-1	0.38130875528815	1.53304817524879	0.684275077085661	0.370641254691236	1.29312061613758	1.99156461935025	0.0434023463871054	0.481642218594148	0.524847925948887	0.0623612071964667	0.400536970092703	0.405733397448694
lnc-IGFL3-3	-1.19150516929569	-0.420395013051936	-0.833704882267595	-1.07089755947099	-1.2839652499293	0.394293169082146	-1.53053967480125	-2.22235601807258	-1.799792489716	-1.62868377155445	-1.62556454030274	-0.45729425972577
lnc-INHBA-1	-2.65751714237057	-1.24396532004221	-2.45994219122426	-2.12546076006794	-1.5751360703853	-0.744301234115635	-2.79721929155488	-2.99198783273076	-1.86131533059264	-3.10141566355235	-2.9607629308368	-1.98640344656068
lnc-ITPR2-2	-1.7671883001092	-1.28562956471536	-2.45783710239548	-2.40730292632752	-1.57619596441576	-0.725650585271187	-1.21348382772209	-0.650887453352825	-1.22363157117053	-1.17096202204532	-1.00183639536499	-0.576588568871403
lnc-JARID2-1	-2.79600322675836	-1.40612253042226	-2.5938579512744	-2.12200667124428	-1.70365214600695	-0.598439051042439	-2.33328077173485	-2.96331337112637	-2.85153125932298	-2.82923860281646	-3.14600789446283	-2.00249887849036
lnc-JUN-4	-2.63292982517361	-1.23204436965277	-2.42138456379566	-2.66898511544287	-1.51849111562736	-0.680895276596958	-2.91762117176898	-3.04411083044532	-2.23315122675957	-3.01879252916424	-2.23013478400505	-2.65367911074167
lnc-JUN-6	-2.7272110635735	-1.31779054466753	-2.52628980798114	-1.69127584389134	-1.63370708837393	-0.793632626481971	-2.79559587261993	-2.47805838676212	-2.70631492007359	-2.53626838651767	-2.51141496306566	-2.65489006347636
lnc-KCNA5-3	-2.81412071875181	-1.41576434670575	-2.49270836417162	-2.45991474540452	-1.72279922707343	-0.86978256949133	-2.73211607001244	-3.20383682959384	-2.58234407617783	-3.29807913701609	-3.15759593543355	-1.75085650454597
lnc-KDM6A-1	-2.95391303564626	-1.54988707633102	-2.75181793630948	-2.78052020545791	-1.80311204050095	-0.999143103166767	-3.19919099862794	-3.31115299639583	-2.97448191041953	-3.40094467359553	-2.01362278289631	-2.92465897565559
lnc-KIAA0226-3	1.31022057334306	2.72059603692093	1.76916541367365	1.31685352364151	2.1930164668682	2.53649017318004	0.922221464858149	1.21973800600064	1.65262132994312	0.578217257435647	1.38369131901852	1.57324268944228
lnc-KIF15-1	-2.71461733761682	-1.35263731766724	-2.5615536135316	-2.07703956074713	-1.39980972355327	-0.819548367908074	-2.91293928982077	-3.12652986356732	-2.32049301188438	-2.87643661360189	-3.0872799823378	-2.3687110440988
lnc-KLF4-4	-2.8044963678955	-1.39908590519946	-2.33277692385594	-2.82911598470943	-1.70221975567674	-0.844943294886776	-3.00161910700684	-2.56535193048318	-2.77837858720622	-2.58972609851561	-3.06504520339701	-2.72441762965563
lnc-LALBA-1	-2.79741090742432	-1.39447262614956	-2.10031319514092	-2.83752236356039	-1.71099985459373	-0.85578660790553	-3.02670959461781	-3.14483162617653	-2.81222271438106	-2.59847087067133	-2.5861459692528	-2.76969748190614
lnc-LRRC57-2	-2.65734461538157	-1.24404274490411	-2.46125036326633	-2.69550312589801	-1.57575754755175	-0.742635532205539	-2.33847895904513	-2.99118827317885	-2.66235406135078	-2.43790607454946	-2.96428343331735	-2.6216836557218
lnc-LY86-2	-2.37262421875703	-1.30278932683806	-1.90876486407544	-2.76096373895453	-1.60666546422283	-0.784979546774852	-2.73910651981204	-2.13022649371631	-2.74899662523851	-2.61431133698621	-2.34741952240886	-2.71669048609031
lnc-M6PR-1	-2.77401175026406	-1.34721382317531	-1.97741512997462	-2.79172096597324	-1.6811755276433	-0.760277792129788	-3.06790685130438	-3.18593691638484	-2.24338741819419	-2.42259985961043	-3.14865807052331	-2.17135438616862
lnc-MAP1LC3B2-2	-2.65722594994824	-1.24518955730862	-2.4614764688512	-2.69686793137764	-1.56975122132695	-0.740298102221817	-2.86148858966913	-2.98195687158222	-1.82652773087109	-3.08888355944772	-2.9456213438842	-2.60931630708364
lnc-MBL2-5	-2.69432452564142	-1.41277186898853	-2.13608155062071	-2.79737759799664	-1.54629885759284	-0.876647414120522	-3.0383948845811	-2.93580474798603	-2.89038329996277	-2.36857785146679	-2.39118173676443	-2.84503246112644
lnc-MBOAT4-1	-2.89297936876017	-1.48954300168991	-2.69068694370984	-2.39720052219347	-1.79893957057265	-0.93839110852566	-2.74625135178599	-3.23205678834982	-2.89485738730616	-2.3584365389358	-2.96656735469957	-2.65698382945968
lnc-MDM4-1	-0.923035542052771	-0.506666259261398	0.105876921897169	-1.23290595003136	-0.540855397697292	0.677623733408808	-1.31364692131018	-1.67548319483316	-0.695765890389461	-1.30849725476889	-0.910208784468649	-0.991430730614933
lnc-ME3-1	-2.72960978774794	-1.30660710984426	-2.51997289048518	-2.76340231082155	-1.62530835431462	-0.746892288714221	-2.90978423671016	-2.7686703610536	-2.11352635704383	-3.13311911172351	-2.98881779376168	-2.65618677851863
lnc-MFAP5-1	-2.75783210663458	-1.36838017855866	-2.5662750518061	-2.80383329371217	-1.66324270536393	-0.817751822304791	-2.89435112307779	-2.55867081581905	-2.51448705590291	-3.24561661917644	-3.11866422214108	-2.40611397600446
lnc-MFSD2A-1	-2.75329912848359	-1.3450722386615	-2.54069762253124	-2.77730305727511	-1.65255173431053	-0.640542374729631	-2.75271197220056	-3.1119177684584	-2.66782370785765	-2.87860765015895	-3.06751984300248	-2.54207310271909
lnc-MIB2-1	-1.09096014439612	-0.940464699421622	-1.29940786842798	-1.14401723686469	-1.03308662249668	-0.473978168874478	-0.859397037201178	-1.05053324800136	-1.0307883375024	-0.763552774827117	-1.02249104242213	-0.921330736386353
lnc-MTX1-1	-1.15090105995736	-0.638398281158694	-1.24270993202551	-0.931061672489429	-0.942908133965161	-0.0413984090526971	-1.58212229009803	-1.26581743251287	-1.1347851768422	-1.4616470211147	-1.30774555214217	-1.39566958686438
lnc-MYO3A-2	-2.72351300646314	-1.32685747497052	-2.5248891093164	-2.75564931160775	-1.6227102971529	-0.76475198732478	-2.57766935875327	-3.02641090717271	-2.19192518893209	-3.11386340979035	-2.97890813638243	-2.64050605451059
lnc-MYO6-3	-2.7348827249203	-1.33968952780939	-2.54727961343872	-2.77866872807272	-1.64438458592144	-0.766625294654369	-2.92330011121406	-2.8612267043436	-2.42953557595566	-3.12753394016034	-2.9962208829041	-2.65700792484207
lnc-NAA50-2	-1.10641705678804	-0.314069922812741	-0.670534106272284	-1.35027912618071	-0.880760425672891	0.825180142910851	-1.00015572120964	-0.983677395789124	-1.53790956465217	-1.64608821432668	-1.26730643030797	-1.66956129333026
lnc-NCOA3-9	-2.78059240643959	-1.37945434346796	-2.58477516413136	-2.45097794928085	-1.69360256156477	-0.838698128062947	-3.02339660169535	-2.94640108433644	-2.77556163296292	-2.92053932698365	-3.114229966392	-2.65343726507711
lnc-NGDN-1	-2.66452909406562	-1.25088050494221	-2.4636517716364	-2.69614034582709	-1.57501199809389	-0.751012007615674	-2.67865425192633	-2.98332903275362	-2.64771853984159	-2.45358727787081	-2.91932631237217	-2.50372019183031
lnc-NKX6-3-1	-2.65916177033253	-1.24260744631914	-2.12676713885128	-2.68209259870502	-1.57657456166919	-0.71645681959924	-2.08776166612184	-3.02599119181957	-2.68743462492677	-3.13884401725407	-2.21133982740679	-2.64662288035831
lnc-NOTCH2-1	0.734872492086518	-1.31787144776155	0.777922130568333	0.693542828780865	-0.0467280205997591	-0.712846006683653	0.773132275650832	1.19630452125188	0.795947977330875	0.772559181379722	0.853689216941539	0.738254357039282
lnc-NPDC1-1	-2.94472420884056	-1.5368742106237	-2.11091548238891	-2.18774052150899	-1.85369528753702	-0.987505231851171	-2.80242559145836	-3.29540655260242	-2.95795132713682	-2.75401888589075	-2.49971296832799	-1.94001900994143
lnc-NRK-1	-2.69361963931047	-1.28125539075221	-2.50245144758062	-2.73940499507181	-1.61666168617467	-0.767665353449871	-2.09296470486394	-3.05050240514118	-2.50506322755726	-3.16037724972349	-3.02449990225588	-2.68734935967409
lnc-NRSN1-3	-2.69110233594113	-1.28969314960122	-2.49653804698174	-2.73346573693863	-1.59681056156297	-0.758880983228621	-2.92618627640258	-2.75407091997791	-2.49207575250421	-3.09931276328727	-2.79707061303355	-2.66959189148543
lnc-NTM-4	-2.9038798102218	-1.5128935354736	-2.71142992594347	-2.95330050980774	-1.82180448827383	-0.962162313502113	-3.16683974391491	-2.89883854821997	-2.95464910354302	-3.38125097058571	-2.7315150345969	-2.62021050601276
lnc-NUDT7-1	-2.70145158493484	-1.30845310008358	-2.50657893845223	-2.55648761321177	-1.60377836791195	-0.737993871650236	-2.89248309119251	-3.00023835068761	-2.67223043288082	-2.72811348446623	-2.95523370412999	-2.07709919112607
lnc-PAPPA-AS1-1	-2.75519807594231	-0.798343608569775	-1.45129888308565	-2.73761513073753	-1.70597534675727	-0.850676371300046	-2.85123213937712	-2.28798838516928	-2.44554753851987	-3.25677569971259	-2.62790763610689	-2.37667040002001
lnc-PER2-1	-2.79320799794252	-1.17270341580986	-2.65532471903522	-2.07501471853599	-1.78459760074279	-0.651672508520009	-1.56790183852923	-2.36086629339357	-1.72214918437997	-2.21376787418536	-2.24943378578186	-1.75420434528331
lnc-PEX2-2	-2.70677786586408	-1.29956896535233	-2.51729270213726	-2.75874331773773	-1.62445460062919	-0.780861352815961	-2.92241872830235	-3.048592036318	-2.65552240202923	-3.15606303413463	-3.0164702669687	-1.86128039796984
lnc-PFKP-13	-2.8232827351797	-1.43262854487974	-2.62955919207519	-2.47100925942711	-1.73362417569049	-0.884572389332807	-2.54807453947016	-3.22325047973264	-2.89028760343725	-2.11425950485644	-3.18037031933801	-2.84286879324126
lnc-PHKB-5	-2.82385665273847	-1.43281167656795	-2.62958434831883	-2.87613937446672	-1.73444236864618	-0.885064107629029	-3.10233095542334	-2.66010028984641	-2.75166441837568	-3.31609540141082	-3.18015995066312	-2.31011357100176
lnc-PITRM1-5	-2.67190160592081	-1.25251737115686	-2.46844738176452	-1.40858167645838	-1.58927419347662	-0.720830785862764	-2.88145484202048	-2.8075753258197	-2.35514541076947	-2.29323980652946	-2.07599382788129	-2.35150437599896
lnc-PITRM1-7	-2.80120860513741	-1.40027905537752	-2.60548311644231	-2.84565805120091	-1.46447119783603	-0.709826328081887	-2.66043679094103	-3.17806967847353	-2.82137481841749	-3.21836552176165	-3.1606131431787	-2.4445639931718
lnc-POU4F2-2	-2.8000345775268	-1.37488966262966	-2.11351568755939	-2.82336959214971	-1.71147513967051	-0.862400066452104	-2.7849867653379	-2.16985233669463	-2.85684873425318	-3.29396641039759	-2.75681837051353	-2.72259256557173
lnc-PRMT10-1	-2.79168513560373	-1.3852820376922	-2.58856156081671	-2.82080878174976	-1.69852947150304	-0.834768948188415	-3.0254350970661	-2.93208333547813	-2.80465105321581	-3.23213742241889	-2.98649734705636	-2.40028493777472
lnc-PRRC2C-1	-2.70889464754677	-1.13902333482671	-2.41513590252487	-2.37351134833508	-1.60795589366663	-0.749500124995135	-2.89810174239368	-3.01624704996817	-2.67755663928262	-3.10960875847581	-2.07276911987959	-2.48834893967553
lnc-PTGES2-1	0.889977880622404	2.22167320919914	0.922117626369868	1.02943009437978	1.90365530150715	2.65917357976213	0.842704700388266	0.552881010625101	0.959162975452696	0.726012873569237	0.839997760089994	1.12251675205129
lnc-QKI-2	-2.81406222894802	-1.41477533964882	-2.61511249703048	-2.86139057681454	-1.25050277598923	-0.720778337144751	-2.88276799987494	-2.88854326061668	-2.66516621554742	-2.86498430188735	-3.14717473502847	-2.76660416945199
lnc-QRFP-1	-2.67193632841431	-1.28547180604775	-2.47336609490265	-2.71579085783441	-1.57905560955648	-0.705120882067591	-2.87639458921259	-2.97945988984935	-2.65705287450881	-3.07615183889613	-2.36264207657255	-2.37144344852867
lnc-RALGAPA2-2	-2.72557380145428	-1.29890673292163	-2.51734032483914	-2.74548126383556	-1.63868775870746	-0.786730783755873	-3.03780784514042	-2.3452291735887	-2.82210535582423	-2.59656690050638	-3.06214818254849	-2.77576403019845
lnc-RAP1GDS1-2	-1.24262727116026	0.74331689604406	-0.868603180120341	-0.738280767065354	0.126913751509003	0.683861268116972	-1.18602209993122	-0.858728951064269	-0.9737113256685	-1.42175833550111	-1.0690578796401	-0.667414022695361
lnc-RD3-1	-2.80303451950513	-1.40574289167572	-2.6039476783858	-2.83360299896183	-1.70668826565824	-0.853975070083877	-3.03017606876886	-3.14317383989964	-2.80664762146635	-3.22650931093018	-2.34782161932051	-2.46930744450492
lnc-REL-1	-2.6672019333271	-1.25145061850344	-2.4700956836584	-2.70399557223082	-1.22377782542498	-0.73757278529108	-2.91280407138826	-3.03022279173985	-2.69694147708911	-2.3599630615226	-2.36337631868814	-2.66094856168868
lnc-RFT1-1	-2.50944235138954	-1.21884445449688	-1.75946401213205	-2.65691599349329	-1.55083584990656	-0.676591874028824	-2.45321644293401	-2.97506436385988	-2.71286956811787	-3.1125165481383	-2.90779268082325	-2.39727486079371
lnc-RFX8-1	-2.93344877431821	-1.52934371993208	-2.73727121670009	-2.97517277589372	-1.85753220449464	-0.985551872377736	-2.81062011411608	-2.77106192039514	-2.56587032342052	-3.40853373702802	-3.27388316569019	-2.93561693904938
lnc-RGMA-5	-2.67258531831566	-1.25475922018057	-2.46786778522685	-2.699507263628	-1.38198510929679	-0.734388147211768	-2.92168113801544	-2.79779523385364	-2.70221791201328	-2.76968045933899	-3.00563308523325	-2.60850984928671
lnc-RIMS3-5	-2.24689203726707	-1.20869549871207	-1.61272682999899	-2.66322416944835	-1.53439073397274	-0.683716747206302	-1.84099475014725	-2.66305296385148	-2.73216700750079	-3.15210689450609	-2.08394865949282	-2.30498622340179
lnc-RP11-539E17.5.1-1	-2.67178328361124	-1.39640079551658	-2.60533771788965	-2.83129551726223	-1.70378876304186	-0.84331308150777	-2.50933558524424	-3.11291879715907	-2.77890953656414	-2.65054907349533	-3.06843267372519	-2.72628426583611
lnc-RP11-582J16.5.1-4	-2.36677199595653	-1.280813100752	-1.87363142370384	-2.58509443378669	-0.819396887410757	-0.514199402730026	-2.45410289854531	-2.70745982041119	-2.33580271997886	-2.6560445265177	-2.81535230876382	-2.11092050605331
lnc-RP11-80A15.1.1-2	-2.48910114037707	-1.33765248985007	-2.08570684375933	-2.78534755508516	-1.40582969526207	-0.6818888184241	-2.95176799239161	-2.83107736538373	-2.45487395208566	-2.90438274496579	-2.86210786650544	-1.69064316852192
